epoch,train_loss,val_loss,lr,grad_norm_max,secs,improved,patience,timestamp,model
6,0.1117375265765976,0.101883469661186,0.0003,0.2088401913642883,2.6,True,0,2026-07-29T07:54:50,Graph WaveNet
7,0.1109870901965833,0.1012841053307056,0.0003,0.2308021187782287,2.6,True,0,2026-07-29T07:54:53,Graph WaveNet
8,0.109979302739049,0.1004904994106554,0.0003,0.1551953107118606,2.5,True,0,2026-07-29T07:54:55,Graph WaveNet
9,0.1092324574570079,0.0995896124987156,0.0003,0.1729906797409057,2.6,True,0,2026-07-29T07:54:58,Graph WaveNet
10,0.1087875518006282,0.0993791380590135,0.0003,0.2955093383789062,2.6,True,0,2026-07-29T07:55:01,Graph WaveNet
11,0.1082840930138315,0.0984972324836385,0.0003,0.1952439099550247,2.6,True,0,2026-07-29T07:55:03,Graph WaveNet
12,0.1077456739577618,0.0987835360670482,0.0003,0.2276971936225891,2.5,False,1,2026-07-29T07:55:06,Graph WaveNet
13,0.1073558416667875,0.0982523434027865,0.0003,0.2547802031040191,2.6,True,0,2026-07-29T07:55:08,Graph WaveNet
14,0.1068154398884092,0.098063031559462,0.0003,0.1598338931798935,2.6,True,0,2026-07-29T07:55:11,Graph WaveNet
15,0.1064443047393809,0.0971978728424061,0.0003,0.2183543592691421,2.6,True,0,2026-07-29T07:55:14,Graph WaveNet
16,0.106241956107564,0.0975190107557144,0.0003,0.1873742640018463,2.6,False,1,2026-07-29T07:55:16,Graph WaveNet
17,0.1059691026479333,0.0963158809712955,0.0003,0.2313802242279052,2.6,True,0,2026-07-29T07:55:19,Graph WaveNet
18,0.1052973825525451,0.0969105728052474,0.0003,0.1839247643947601,2.5,False,1,2026-07-29T07:55:22,Graph WaveNet
19,0.1053363630896086,0.0962189442508823,0.0003,0.268297016620636,2.6,True,0,2026-07-29T07:55:24,Graph WaveNet
20,0.1049899171014408,0.0957544306395473,0.0003,0.2510129511356354,2.6,True,0,2026-07-29T07:55:27,Graph WaveNet
21,0.1045693591564566,0.0952999367491229,0.0003,0.2336341440677642,2.6,True,0,2026-07-29T07:55:30,Graph WaveNet
22,0.1043841111463504,0.0951901841704007,0.0003,0.29472616314888,2.6,True,0,2026-07-29T07:55:32,Graph WaveNet
23,0.1038580204595576,0.0952195936179423,0.0003,0.2151562720537185,2.5,False,1,2026-07-29T07:55:35,Graph WaveNet
24,0.1036132814464988,0.0956332746197234,0.0003,0.2929299175739288,2.5,False,2,2026-07-29T07:55:37,Graph WaveNet
25,0.1033370908472564,0.0951112052732771,0.0003,0.1801631301641464,2.5,True,0,2026-07-29T07:55:40,Graph WaveNet
26,0.1029980592347763,0.0936788685292333,0.0003,0.2558173835277557,2.6,True,0,2026-07-29T07:55:43,Graph WaveNet
27,0.1027590329175467,0.0935179053672722,0.0003,0.2872584462165832,2.6,True,0,2026-07-29T07:55:45,Graph WaveNet
28,0.1024658045925936,0.0939327827603607,0.0003,0.2489965111017227,2.5,False,1,2026-07-29T07:55:48,Graph WaveNet
29,0.1022813302966264,0.0928253020968411,0.0003,0.2300868481397628,2.5,True,0,2026-07-29T07:55:51,Graph WaveNet
30,0.1019636378347218,0.0952686626095693,0.0003,0.2796424627304077,2.5,False,1,2026-07-29T07:55:53,Graph WaveNet
31,0.102204420032737,0.0927990416249076,0.0003,0.4371709823608398,2.6,True,0,2026-07-29T07:55:56,Graph WaveNet
32,0.1015411427224075,0.0925845125956194,0.0003,0.2520192861557007,2.6,True,0,2026-07-29T07:55:58,Graph WaveNet
33,0.101776056417397,0.0929159250642572,0.0003,0.3269815742969513,2.6,False,1,2026-07-29T07:56:01,Graph WaveNet
34,0.1014278135293132,0.0936815458257774,0.0003,0.2431343644857406,2.5,False,2,2026-07-29T07:56:04,Graph WaveNet
35,0.1013464211598857,0.0930799553682515,0.0003,0.3285952508449554,2.5,False,3,2026-07-29T07:56:06,Graph WaveNet
36,0.1010134588067348,0.0921908230981329,0.0003,0.215397372841835,2.5,True,0,2026-07-29T07:56:09,Graph WaveNet
37,0.10097100515287,0.0919248118669122,0.0003,0.2544699311256408,2.6,True,0,2026-07-29T07:56:11,Graph WaveNet
38,0.1007525328096452,0.0918446565149249,0.0003,0.4551141858100891,2.6,True,0,2026-07-29T07:56:14,Graph WaveNet
39,0.1005696896832067,0.0914923403780539,0.0003,0.2424653172492981,2.5,True,0,2026-07-29T07:56:17,Graph WaveNet
40,0.1005083066094052,0.0924409907515887,0.0003,0.3219579756259918,2.5,False,1,2026-07-29T07:56:19,Graph WaveNet
41,0.100352009999883,0.091473119681353,0.0003,0.3277036547660827,2.5,True,0,2026-07-29T07:56:22,Graph WaveNet
42,0.1000436234932679,0.0911300588440109,0.0003,0.3253359496593475,2.6,True,0,2026-07-29T07:56:24,Graph WaveNet
43,0.099768728345305,0.0908959261909291,0.0003,0.3011842370033264,2.6,True,0,2026-07-29T07:56:27,Graph WaveNet
44,0.1001361794851638,0.0908612167196614,0.0003,0.4880992472171783,2.6,True,0,2026-07-29T07:56:30,Graph WaveNet
45,0.0998364940449431,0.0909086229627604,0.0003,0.3138520121574402,2.5,False,1,2026-07-29T07:56:32,Graph WaveNet
46,0.099635514649716,0.0907131671741768,0.0003,0.2567636668682098,2.5,True,0,2026-07-29T07:56:35,Graph WaveNet
47,0.0994350677826902,0.0904596919951203,0.0003,0.2632883489131927,2.6,True,0,2026-07-29T07:56:37,Graph WaveNet
48,0.0993912655082377,0.0911774858013614,0.0003,0.3160987794399261,2.6,False,1,2026-07-29T07:56:40,Graph WaveNet
49,0.0991743821200433,0.0909563205972477,0.0003,0.2261703163385391,2.5,False,2,2026-07-29T07:56:43,Graph WaveNet
50,0.0993542084163361,0.0905620126196971,0.0003,0.309903472661972,2.5,False,3,2026-07-29T07:56:45,Graph WaveNet
51,0.0991504730431588,0.0903973078334724,0.0003,0.3155429363250732,2.5,True,0,2026-07-29T07:56:48,Graph WaveNet
52,0.099016913149383,0.0901925241636051,0.0003,0.3164269924163818,2.5,True,0,2026-07-29T07:56:51,Graph WaveNet
53,0.0990679049229883,0.0899949248593587,0.0003,0.3729400038719177,2.6,True,0,2026-07-29T07:56:53,Graph WaveNet
54,0.0990339268531118,0.0900371140994868,0.0003,0.3891271650791168,2.6,False,1,2026-07-29T07:56:56,Graph WaveNet
55,0.0992585457779549,0.0900896465467227,0.0003,0.3725688755512237,2.5,False,2,2026-07-29T07:56:58,Graph WaveNet
56,0.0986656888009427,0.0897923947035611,0.0003,0.2845419347286224,2.5,True,0,2026-07-29T07:57:01,Graph WaveNet
57,0.0985167508760651,0.0894861574192623,0.0003,0.4051580727100372,2.6,True,0,2026-07-29T07:57:04,Graph WaveNet
58,0.0985067453685697,0.0901664452893393,0.0003,0.2789040505886078,2.5,False,1,2026-07-29T07:57:06,Graph WaveNet
59,0.0981958479671687,0.0895101373994743,0.0003,0.2150183022022247,2.6,False,2,2026-07-29T07:57:09,Graph WaveNet
60,0.0982934012517824,0.0893221931879992,0.0003,0.2541456818580627,2.5,True,0,2026-07-29T07:57:11,Graph WaveNet
61,0.0981358292011114,0.0897270935986723,0.0003,0.2648574411869049,2.5,False,1,2026-07-29T07:57:14,Graph WaveNet
62,0.0982698812753289,0.0893560887447425,0.0003,0.3737737834453583,2.5,False,2,2026-07-29T07:57:17,Graph WaveNet
63,0.0985266128575408,0.0895351198512119,0.0003,0.4255580902099609,2.5,False,3,2026-07-29T07:57:19,Graph WaveNet
64,0.0979483167221258,0.0893431373022414,0.0003,0.3516951203346252,2.6,False,4,2026-07-29T07:57:22,Graph WaveNet
65,0.0983783841788113,0.089605393399904,0.0003,0.4255308806896209,2.6,False,5,2026-07-29T07:57:25,Graph WaveNet
66,0.0979050671170046,0.0890673701497879,0.0003,0.3760335445404053,2.6,True,0,2026-07-29T07:57:27,Graph WaveNet
67,0.0982008002125299,0.0899906381145938,0.0003,0.3507444858551025,2.5,False,1,2026-07-29T07:57:30,Graph WaveNet
68,0.0979865252152904,0.0893834385161216,0.0003,0.309184581041336,2.5,False,2,2026-07-29T07:57:32,Graph WaveNet
69,0.0976434735315186,0.0891298759360234,0.0003,0.2474762797355651,2.5,False,3,2026-07-29T07:57:35,Graph WaveNet
70,0.0976422071620658,0.0889533986183968,0.0003,0.2643608152866363,2.6,True,0,2026-07-29T07:57:38,Graph WaveNet
71,0.0975720418023539,0.0891740170645189,0.0003,0.231070801615715,2.5,False,1,2026-07-29T07:57:40,Graph WaveNet
72,0.0976973594708757,0.0890050405165651,0.0003,0.3155215978622436,2.5,False,2,2026-07-29T07:57:43,Graph WaveNet
73,0.0976860529446339,0.0889561999138894,0.0003,0.3256267607212066,2.5,False,3,2026-07-29T07:57:45,Graph WaveNet
74,0.0978795031924824,0.0888836620027547,0.0003,0.45437952876091,2.6,True,0,2026-07-29T07:57:48,Graph WaveNet
75,0.0974054516999276,0.0887180432513519,0.0003,0.2228356897830963,2.7,True,0,2026-07-29T07:57:51,Graph WaveNet
76,0.0973618041683029,0.0884867906979807,0.0003,0.2252466976642608,2.6,True,0,2026-07-29T07:57:53,Graph WaveNet
77,0.0974881858616084,0.0887136793807967,0.0003,0.3310951590538025,2.5,False,1,2026-07-29T07:57:56,Graph WaveNet
78,0.0971274257688731,0.0885557646116057,0.0003,0.2667982578277588,2.5,False,2,2026-07-29T07:57:59,Graph WaveNet
79,0.0971219944429921,0.0887644842758283,0.0003,0.3504565060138702,2.5,False,3,2026-07-29T07:58:01,Graph WaveNet
0,0.2761403192530621,0.2150146658276463,0.0003,0.0797076150774955,8.0,True,0,2026-07-29T07:58:11,AGCRN
1,0.2001217785444888,0.1620515832206705,0.0003,0.0697023719549179,8.8,True,0,2026-07-29T07:58:20,AGCRN
2,0.154143902184544,0.1304040098828928,0.0003,0.0801805481314659,7.6,True,0,2026-07-29T07:58:28,AGCRN
3,0.133397664964854,0.1197373664804867,0.0003,0.0441511198878288,8.8,True,0,2026-07-29T07:58:37,AGCRN
4,0.1256249072460027,0.1141470528647794,0.0003,0.0498343631625175,7.6,True,0,2026-07-29T07:58:44,AGCRN
5,0.1209469708931315,0.1102244984153862,0.0003,0.0439568907022476,8.3,True,0,2026-07-29T07:58:53,AGCRN
6,0.1173394581118782,0.1066954159229011,0.0003,0.0471788048744201,8.7,True,0,2026-07-29T07:59:01,AGCRN
7,0.1142410955258778,0.1045061685554273,0.0003,0.0404134504497051,7.4,True,0,2026-07-29T07:59:09,AGCRN
8,0.1115886166855529,0.1016157507323301,0.0003,0.0527949146926403,8.6,True,0,2026-07-29T07:59:17,AGCRN
9,0.1091596108052756,0.0987776089254971,0.0003,0.0385850965976715,7.5,True,0,2026-07-29T07:59:25,AGCRN
10,0.1072889507635609,0.096781866809169,0.0003,0.0460612289607524,8.6,True,0,2026-07-29T07:59:34,AGCRN
11,0.1054680069724282,0.0949504559266043,0.0003,0.0453453622758388,8.2,True,0,2026-07-29T07:59:42,AGCRN
12,0.1038669579631679,0.0941359408936657,0.0003,0.057851418852806,8.2,True,0,2026-07-29T07:59:50,AGCRN
13,0.1023764429184106,0.0928389255243998,0.0003,0.0539521425962448,8.5,True,0,2026-07-29T07:59:59,AGCRN
14,0.1012524872363268,0.0917747626592824,0.0003,0.0664581060409545,7.8,True,0,2026-07-29T08:00:07,AGCRN
15,0.1001663958960837,0.0911687920791107,0.0003,0.0564131177961826,8.5,True,0,2026-07-29T08:00:15,AGCRN
16,0.0991027715605693,0.0891479668053951,0.0003,0.0521673969924449,8.2,True,0,2026-07-29T08:00:23,AGCRN
17,0.0982076830097607,0.0882637444678898,0.0003,0.0573962926864624,8.0,True,0,2026-07-29T08:00:31,AGCRN
18,0.0972305061725469,0.0877153878765446,0.0003,0.0488743670284748,8.5,True,0,2026-07-29T08:00:40,AGCRN
19,0.0965960434832415,0.0872745178639888,0.0003,0.077329121530056,7.4,True,0,2026-07-29T08:00:47,AGCRN
20,0.095899326640826,0.0864852925168944,0.0003,0.0632003843784332,8.6,True,0,2026-07-29T08:00:56,AGCRN
21,0.0950856967777996,0.0860440206642334,0.0003,0.0577866211533546,7.9,True,0,2026-07-29T08:01:04,AGCRN
22,0.0944925030017947,0.0843724833985606,0.0003,0.069213718175888,8.1,True,0,2026-07-29T08:01:12,AGCRN
23,0.0938704392248457,0.0854004157277254,0.0003,0.0763750150799751,8.5,False,1,2026-07-29T08:01:21,AGCRN
24,0.09335948405685,0.0839531531373223,0.0003,0.0827072113752365,7.8,True,0,2026-07-29T08:01:28,AGCRN
25,0.0928104727150319,0.0833582474471448,0.0003,0.0838118121027946,8.7,True,0,2026-07-29T08:01:37,AGCRN
26,0.0921897495185935,0.0824860230006359,0.0003,0.0889051482081413,7.5,True,0,2026-07-29T08:01:45,AGCRN
27,0.0916846928033199,0.08150012668345,0.0003,0.0724782273173332,8.3,True,0,2026-07-29T08:01:53,AGCRN
28,0.0912461993786004,0.0819510400786504,0.0003,0.0872652530670166,8.4,False,1,2026-07-29T08:02:02,AGCRN
29,0.0907360026142099,0.0807663083567724,0.0003,0.0863852351903915,7.7,True,0,2026-07-29T08:02:09,AGCRN
30,0.0901058984326792,0.0810676029586529,0.0003,0.1221184059977531,8.6,False,1,2026-07-29T08:02:18,AGCRN
31,0.0897737728534164,0.0797289530490781,0.0003,0.0923019796609878,7.8,True,0,2026-07-29T08:02:26,AGCRN
32,0.0892440680946622,0.0793500534453234,0.0003,0.0904687941074371,8.6,True,0,2026-07-29T08:02:34,AGCRN
33,0.0888501214948329,0.0788975326487651,0.0003,0.1238510981202125,8.0,True,0,2026-07-29T08:02:42,AGCRN
34,0.0886569499478235,0.0796138804692488,0.0003,0.1600299477577209,8.2,False,1,2026-07-29T08:02:51,AGCRN
35,0.0882387663800637,0.0783711505214591,0.0003,0.0914042964577674,8.9,True,0,2026-07-29T08:03:00,AGCRN
36,0.0879831192748887,0.07845106741393,0.0003,0.1215128600597381,7.5,False,1,2026-07-29T08:03:07,AGCRN
37,0.087424235684531,0.0782818020126976,0.0003,0.1466077864170074,8.7,True,0,2026-07-29T08:03:16,AGCRN
38,0.0871641838288569,0.0790727684212909,0.0003,0.1203351244330406,7.7,False,1,2026-07-29T08:03:24,AGCRN
39,0.0869284865784121,0.0774642019072076,0.0003,0.1204538866877555,8.2,True,0,2026-07-29T08:03:32,AGCRN
40,0.0865246354387356,0.077044808275097,0.0003,0.1142544969916343,8.5,True,0,2026-07-29T08:03:41,AGCRN
41,0.0865619036195042,0.0768103751425559,0.0003,0.1566632688045501,7.7,True,0,2026-07-29T08:03:48,AGCRN
42,0.0862613088973276,0.0771220576140906,0.0003,0.1076070442795753,8.7,False,1,2026-07-29T08:03:57,AGCRN
43,0.0859831178417572,0.0769722356491691,0.0003,0.1301529556512832,7.5,False,2,2026-07-29T08:04:05,AGCRN
44,0.0858007765897027,0.0771095614757511,0.0003,0.2811578214168548,8.6,False,3,2026-07-29T08:04:13,AGCRN
45,0.0856516474878395,0.0767531521045244,0.0003,0.1222477480769157,8.9,True,0,2026-07-29T08:04:22,AGCRN
46,0.0853785621268408,0.0767315832877552,0.0003,0.1068472489714622,7.4,True,0,2026-07-29T08:04:30,AGCRN
47,0.0853390586572689,0.0765205629497439,0.0003,0.1460395604372024,8.6,True,0,2026-07-29T08:04:39,AGCRN
48,0.0851569119226801,0.077462012050571,0.0003,0.1396222114562988,7.5,False,1,2026-07-29T08:04:46,AGCRN
49,0.0850414604112342,0.0773661464125245,0.0003,0.1646094471216201,8.4,False,2,2026-07-29T08:04:55,AGCRN
50,0.0850948856099621,0.076413776479907,0.0003,0.1972751170396804,8.5,True,0,2026-07-29T08:05:03,AGCRN
51,0.0852135567055953,0.07559683530049,0.0003,0.190102607011795,7.8,True,0,2026-07-29T08:05:11,AGCRN
52,0.0844841403129336,0.0757179067030057,0.0003,0.1069051399827003,8.5,False,1,2026-07-29T08:05:19,AGCRN
53,0.0844426056022172,0.0770441609752047,0.0003,0.2249141484498977,7.7,False,2,2026-07-29T08:05:27,AGCRN
54,0.0844593483504358,0.0756831315274422,0.0003,0.1468030959367752,8.6,False,3,2026-07-29T08:05:36,AGCRN
55,0.0843483949755574,0.075561136662305,0.0003,0.2474002391099929,8.2,True,0,2026-07-29T08:05:44,AGCRN
56,0.0842494041218862,0.0757598598170411,0.0003,0.2102687507867813,7.8,False,1,2026-07-29T08:05:52,AGCRN
57,0.0839625545419179,0.0755363595518437,0.0003,0.1103832721710205,8.9,True,0,2026-07-29T08:06:01,AGCRN
58,0.0840571176383521,0.076405800469629,0.0003,0.1378276646137237,7.7,False,1,2026-07-29T08:06:09,AGCRN
59,0.0839090219238302,0.0750421832551013,0.0003,0.2019078880548477,8.6,True,0,2026-07-29T08:06:17,AGCRN
60,0.0836933644918295,0.0747996502361454,0.0003,0.1555760651826858,8.0,True,0,2026-07-29T08:06:25,AGCRN
61,0.0837221487865343,0.0770543545566417,0.0003,0.1742019951343536,8.0,False,1,2026-07-29T08:06:34,AGCRN
62,0.0840522911522414,0.0750356228141994,0.0003,0.239771082997322,8.5,False,2,2026-07-29T08:06:42,AGCRN
63,0.083569907765467,0.0755355524738411,0.0003,0.1707331985235214,7.6,False,3,2026-07-29T08:06:50,AGCRN
64,0.0836263965774368,0.0745425571861502,0.0003,0.1588455289602279,8.6,True,0,2026-07-29T08:06:58,AGCRN
65,0.0832705019103301,0.0755144232413271,0.0003,0.1273257136344909,7.7,False,1,2026-07-29T08:07:06,AGCRN
66,0.0833562365436292,0.0750684308727364,0.0003,0.2119438350200653,8.4,False,2,2026-07-29T08:07:15,AGCRN
67,0.0832637844177392,0.0756425223016476,0.0003,0.3319076299667358,8.6,False,3,2026-07-29T08:07:23,AGCRN
68,0.0834539399860979,0.0749152956509983,0.0003,0.2543280720710754,7.5,False,4,2026-07-29T08:07:31,AGCRN
69,0.0829946118560466,0.0752766819691265,0.0003,0.2263766527175903,8.5,False,5,2026-07-29T08:07:39,AGCRN
70,0.0829784089228609,0.0747480730188416,0.0003,0.1733223050832748,7.4,False,6,2026-07-29T08:07:47,AGCRN
71,0.0828572942824154,0.0761280558839604,0.00015,0.1500823497772216,8.5,False,7,2026-07-29T08:07:55,AGCRN
72,0.082487224812036,0.0739879418205428,0.00015,0.126340851187706,8.1,True,0,2026-07-29T08:08:03,AGCRN
73,0.0824990368970147,0.0744199591514828,0.00015,0.1900165826082229,7.9,False,1,2026-07-29T08:08:11,AGCRN
74,0.0824124523080312,0.0747272529444851,0.00015,0.1729539632797241,8.9,False,2,2026-07-29T08:08:20,AGCRN
75,0.0824057038504998,0.0742101880138392,0.00015,0.1392608880996704,7.4,False,3,2026-07-29T08:08:28,AGCRN
76,0.082355900469062,0.0740767170439709,0.00015,0.1608772873878479,8.7,False,4,2026-07-29T08:08:37,AGCRN
77,0.082314427786476,0.0742886215039007,0.00015,0.1534233391284942,7.8,False,5,2026-07-29T08:08:44,AGCRN
78,0.0822770098081001,0.0743180193252616,0.00015,0.1934264600276947,8.3,False,6,2026-07-29T08:08:53,AGCRN
79,0.0822865371029455,0.0749453362691533,7.5e-05,0.1570337861776352,8.5,False,7,2026-07-29T08:09:01,AGCRN
0,0.202123800935326,0.1361209661341638352003,0.3163448572158813,4.4,True,0,2026-07-29T08:09:08,TGALSTM
1,0.1342907933415947,0.1144815353001212,0.0003,0.2860515713691711,4.4,True,0,2026-07-29T08:09:12,TGALSTM
2,0.1245033292488737,0.1090995991541134,0.0003,0.2702651619911194,4.4,True,0,2026-07-29T08:09:16,TGALSTM
3,0.1213022091559001,0.1085086968000773,0.0003,0.2235563695430755,4.4,True,0,2026-07-29T08:09:21,TGALSTM
4,0.1190046601570569,0.1049738060887698,0.0003,0.2382290214300155,4.4,True,0,2026-07-29T08:09:25,TGALSTM
5,0.1171899334578723,0.1038352190465717,0.0003,0.2423825711011886,4.4,True,0,2026-07-29T08:09:30,TGALSTM
6,0.1163429560078369,0.1041881197265216,0.0003,0.2856549024581909,4.3,False,1,2026-07-29T08:09:34,TGALSTM
7,0.1154032472562004,0.1021222903669535,0.0003,0.2156569063663482,4.3,True,0,2026-07-29T08:09:38,TGALSTM
8,0.1142467929111732,0.10110027383972,0.0003,0.2080731689929962,4.3,True,0,2026-07-29T08:09:43,TGALSTM
9,0.1133523672982886,0.0999082776380109,0.0003,0.2203814834356308,4.3,True,0,2026-07-29T08:09:47,TGALSTM
10,0.1128363698065935,0.1011826310020226,0.0003,0.2634309828281402,4.2,False,1,2026-07-29T08:09:51,TGALSTM
11,0.1121517198262633,0.0986876082043726,0.0003,0.1940113455057144,4.3,True,0,2026-07-29T08:09:56,TGALSTM
12,0.1117119816633371,0.0999867226723786,0.0003,0.2311544120311737,4.2,False,1,2026-07-29T08:10:00,TGALSTM
13,0.1111880393637405,0.0986856466548128,0.0003,0.3277178108692169,4.2,True,0,2026-07-29T08:10:04,TGALSTM
14,0.11035720709261,0.0979275393535147,0.0003,0.1915716528892517,4.3,True,0,2026-07-29T08:10:09,TGALSTM
15,0.1107977557313311,0.0973964875952883,0.0003,0.2294380962848663,4.3,True,0,2026-07-29T08:10:13,TGALSTM
16,0.1095651195763231,0.0974244720988221,0.0003,0.1895235627889633,4.2,False,1,2026-07-29T08:10:17,TGALSTM
17,0.1093681202976258,0.0973092155469642,0.0003,0.2128666192293167,4.3,True,0,2026-07-29T08:10:22,TGALSTM
18,0.1090514930558728,0.0974661787296389,0.0003,0.2056794166564941,4.2,False,1,2026-07-29T08:10:26,TGALSTM
19,0.1086871455495174,0.0983525821632081,0.0003,0.2091636061668396,4.2,False,2,2026-07-29T08:10:30,TGALSTM
20,0.1084733859687061,0.0956577835502205,0.0003,0.2097191661596298,4.3,True,0,2026-07-29T08:10:35,TGALSTM
21,0.1078251692456203,0.0957183412961907,0.0003,0.2166985273361206,4.3,False,1,2026-07-29T08:10:39,TGALSTM
22,0.1080295326454298,0.0955263797889699,0.0003,0.2636688351631164,4.3,True,0,2026-07-29T08:10:43,TGALSTM
23,0.1076994754455901,0.0960153317549726,0.0003,0.303550660610199,4.2,False,1,2026-07-29T08:10:48,TGALSTM
24,0.1072884261771872,0.0969462889236408,0.0003,0.2757296562194824,4.3,False,2,2026-07-29T08:10:52,TGALSTM
25,0.107166323016633,0.095423626007287,0.0003,0.2373743802309036,4.3,True,0,2026-07-29T08:10:56,TGALSTM
26,0.106671390395898,0.0941024144272227,0.0003,0.2181703299283981,4.3,True,0,2026-07-29T08:11:01,TGALSTM
27,0.106431815797811,0.0942068925270667,0.0003,0.1844425648450851,4.3,False,1,2026-07-29T08:11:05,TGALSTM
28,0.1062218958204919,0.0950232470756048,0.0003,0.2622601687908172,4.3,False,2,2026-07-29T08:11:09,TGALSTM
29,0.1063850176694629,0.0950392398287306,0.0003,0.2278286665678024,4.2,False,3,2026-07-29T08:11:14,TGALSTM
30,0.1060091656315457,0.0968257495417044,0.0003,0.2655489146709442,4.2,False,4,2026-07-29T08:11:18,TGALSTM
31,0.1061034667295414,0.0931906928154793,0.0003,0.2629940807819366,4.3,True,0,2026-07-29T08:11:22,TGALSTM
32,0.1053335996938275,0.0930849054193758,0.0003,0.2308483123779297,4.3,True,0,2026-07-29T08:11:27,TGALSTM
33,0.1055172699329617,0.0944086633786395,0.0003,0.3371123075485229,4.2,False,1,2026-07-29T08:11:31,TGALSTM
34,0.1055100676613849,0.0943031155473583,0.0003,0.2255680859088897,4.3,False,2,2026-07-29T08:11:35,TGALSTM
35,0.1051471267918964,0.0956342470023658,0.0003,0.2705920934677124,4.2,False,3,2026-07-29T08:11:40,TGALSTM
36,0.104948747911296,0.0928841356474619,0.0003,0.2307625710964203,4.3,True,0,2026-07-29T08:11:44,TGALSTM
37,0.1047324881285101,0.093300492308297,0.0003,0.2492209672927856,4.3,False,1,2026-07-29T08:11:48,TGALSTM
38,0.1045971326120607,0.0952728578186297,0.0003,0.2105137556791305,4.2,False,2,2026-07-29T08:11:53,TGALSTM
39,0.1048282021349603,0.0927208857303792,0.0003,0.2438057214021682,4.3,True,0,2026-07-29T08:11:57,TGALSTM
40,0.104373008946141,0.0923524371215275,0.0003,0.3070058524608612,4.3,True,0,2026-07-29T08:12:01,TGALSTM
41,0.1043327873388489,0.0923685268959501,0.0003,0.2150230407714843,4.2,False,1,2026-07-29T08:12:06,TGALSTM
42,0.1041243825476248,0.0923702269383184,0.0003,0.2573135197162628,4.2,False,2,2026-07-29T08:12:10,TGALSTM
43,0.1037629247039229,0.0929173409611314,0.0003,0.2626557052135467,4.2,False,3,2026-07-29T08:12:14,TGALSTM
44,0.1037724957033828,0.093344282399822,0.0003,0.3179829716682434,4.3,False,4,2026-07-29T08:12:18,TGALSTM
45,0.1034559060584057,0.0932138470503,0.0003,0.2484014481306076,4.2,False,5,2026-07-29T08:12:23,TGALSTM
46,0.1031368559042176,0.0932964066473337,0.0003,0.2319439351558685,4.2,False,6,2026-07-29T08:12:27,TGALSTM
47,0.1037376542995264,0.0919985183320202,0.0003,0.2858794331550598,4.3,True,0,2026-07-29T08:12:31,TGALSTM
48,0.1030936188095218,0.091908763725679,0.0003,0.2084373384714126,4.3,True,0,2026-07-29T08:12:36,TGALSTM
49,0.1031869188114837,0.0920620190573262,0.0003,0.2334846258163452,4.2,False,1,2026-07-29T08:12:40,TGALSTM
50,0.1028923515435103,0.0915283951294291,0.0003,0.2613894343376159,4.3,True,0,2026-07-29T08:12:44,TGALSTM
51,0.1030961069104435,0.0916831872047303,0.0003,0.3121697306632995,4.2,False,1,2026-07-29T08:12:49,TGALSTM
52,0.1026783261325333,0.0906398250506474,0.0003,0.2064467966556549,4.3,True,0,2026-07-29T08:12:53,TGALSTM
53,0.1025149853347422,0.0912434087431692,0.0003,0.2643439173698425,4.2,False,1,2026-07-29T08:12:57,TGALSTM
54,0.1025656061676832,0.0921462520875118,0.0003,0.253750592470169,4.3,False,2,2026-07-29T08:13:02,TGALSTM
55,0.1026851206526651,0.0914270443493848,0.0003,0.3614805936813354,4.2,False,3,2026-07-29T08:13:06,TGALSTM
56,0.1022540600908981,0.0925480178096792,0.0003,0.2321263998746872,4.2,False,4,2026-07-29T08:13:10,TGALSTM
57,0.1021562072438198,0.0905387071217154,0.0003,0.2862089574337005,4.3,True,0,2026-07-29T08:13:15,TGALSTM
58,0.1021569306378836,0.0923106162757664,0.0003,0.2345905900001526,4.2,False,1,2026-07-29T08:13:19,TGALSTM
59,0.1018647201441146,0.0897367515979887,0.0003,0.2483465522527694,4.3,True,0,2026-07-29T08:13:23,TGALSTM
60,0.1019759457844954,0.0913991103214877,0.0003,0.3461051285266876,4.3,False,1,2026-07-29T08:13:28,TGALSTM
61,0.1016962541164932,0.0908891394079386,0.0003,0.3140343427658081,4.2,False,2,2026-07-29T08:13:32,TGALSTM
62,0.1019450706112515,0.0909217944430126,0.0003,0.2856717705726623,4.2,False,3,2026-07-29T08:13:36,TGALSTM
63,0.1014788160939793,0.090794636693957,0.0003,0.2707315981388092,4.3,False,4,2026-07-29T08:13:41,TGALSTM
64,0.1013942595039095,0.090663294584214,0.0003,0.2217099666595459,4.3,False,5,2026-07-29T08:13:45,TGALSTM
65,0.1016537210607266,0.0912863061159521,0.0003,0.2590633630752563,4.2,False,6,2026-07-29T08:13:49,TGALSTM
66,0.1013731909813461,0.0899292416051849,0.00015,0.253887414932251,4.2,False,7,2026-07-29T08:13:54,TGALSTM
67,0.1005849068636422,0.0899309720639344,0.00015,0.3500877022743225,4.3,False,8,2026-07-29T08:13:58,TGALSTM
68,0.1004084873494211,0.089340169760552,0.00015,0.2691470980644226,4.3,True,0,2026-07-29T08:14:02,TGALSTM
69,0.1003310698401797,0.0890775110859137,0.00015,0.2663742005825043,4.3,True,0,2026-07-29T08:14:07,TGALSTM
70,0.100308160156339,0.0894802063294164,0.00015,0.2305434793233871,4.3,False,1,2026-07-29T08:14:11,TGALSTM
