lag_days,acf,persona
5.0,0.6567773345537787,Commuter
5.0092592592592595,0.6370688862238063,Commuter
5.018518518518518,0.5951702601333901,Commuter
5.027777777777778,0.5373569199420554,Commuter
5.037037037037037,0.457101515929021,Commuter
5.046296296296297,0.3676631594074148,Commuter
5.055555555555555,0.27853690920367014,Commuter
5.064814814814815,0.18800040211344685,Commuter
5.074074074074074,0.10217152276338581,Commuter
5.083333333333333,0.025636205699745715,Commuter
5.092592592592593,-0.04322948556340119,Commuter
5.101851851851852,-0.10232426496581007,Commuter
5.111111111111111,-0.15120517294370997,Commuter
5.12037037037037,-0.19244917690286473,Commuter
5.12962962962963,-0.22504375038923197,Commuter
5.138888888888889,-0.24921764989515494,Commuter
5.148148148148148,-0.2674896174019156,Commuter
5.157407407407407,-0.27935141699032207,Commuter
5.166666666666667,-0.285332902675872,Commuter
5.175925925925926,-0.28794277768436943,Commuter
5.185185185185185,-0.28688464724181595,Commuter
5.194444444444445,-0.28343334229842965,Commuter
5.203703703703703,-0.2793533525026715,Commuter
5.212962962962963,-0.2737578903180011,Commuter
5.222222222222222,-0.2679228739999339,Commuter
5.231481481481482,-0.26320956574529686,Commuter
5.2407407407407405,-0.25830830599745347,Commuter
5.25,-0.2537554359084211,Commuter
5.2592592592592595,-0.25039607761863436,Commuter
5.268518518518518,-0.24667286120570966,Commuter
5.277777777777778,-0.24238362787460188,Commuter
5.287037037037037,-0.23812355895948806,Commuter
5.296296296296297,-0.23212695793623417,Commuter
5.305555555555555,-0.223807373327815,Commuter
5.314814814814815,-0.21354405526718243,Commuter
5.324074074074074,-0.1990677086703727,Commuter
5.333333333333333,-0.1801983366779729,Commuter
5.342592592592593,-0.1570841634522595,Commuter
5.351851851851852,-0.1273295417266113,Commuter
5.361111111111111,-0.09161967839355017,Commuter
5.37037037037037,-0.051072132831962484,Commuter
5.37962962962963,-0.00444803030359043,Commuter
5.388888888888889,0.04676416038906643,Commuter
5.398148148148148,0.09977101183745325,Commuter
5.407407407407407,0.15395162993846553,Commuter
5.416666666666667,0.2059931250744911,Commuter
5.425925925925926,0.25198132010169216,Commuter
5.435185185185185,0.29243934122200843,Commuter
5.444444444444445,0.3238420149544725,Commuter
5.453703703703703,0.3428012568410368,Commuter
5.462962962962963,0.35537776407297444,Commuter
5.472222222222222,0.3608155056544343,Commuter
5.481481481481482,0.35483615910406247,Commuter
5.4907407407407405,0.3494277279390418,Commuter
5.5,0.3459897411678644,Commuter
5.5092592592592595,0.33538832666767515,Commuter
5.518518518518518,0.32692845559860273,Commuter
5.527777777777778,0.3206892463899092,Commuter
5.537037037037037,0.30544062011118167,Commuter
5.546296296296297,0.2850750186853128,Commuter
5.555555555555555,0.26057880005596773,Commuter
5.564814814814815,0.22633006065878694,Commuter
5.574074074074074,0.18522343593948543,Commuter
5.583333333333333,0.1401658771169796,Commuter
5.592592592592593,0.09053635335759287,Commuter
5.601851851851852,0.039694876265060436,Commuter
5.611111111111111,-0.009608737041828143,Commuter
5.62037037037037,-0.05679723238801112,Commuter
